date,ind,rain,ind,maxt,ind,mint,gmin,soil
15-Jul-18,0,0,0,17.1,0,12.8,10, 
16-Jul-18,0,0,0,18.1,0,10.8,7.5, 
17-Jul-18,0,1.6,0,17.3,0,12.3,11.1, 
18-Jul-18,4,0,0,18.3,0,10.9,8.5, 
19-Jul-18,0,2.7,0,18.5,0,9,5.4, 
20-Jul-18,0,1.6,0,17.1,0,13.3,9.1, 
21-Jul-18,0,0.7,0,19.3,0,12.5,11.1, 
22-Jul-18,0,7.6,0,18.6,0,13.8,10.3, 
23-Jul-18,0,0.8,0,18,0,13.6,7.1, 
24-Jul-18,4,0,0,18.3,0,10.4,10, 
25-Jul-18,4,0,0,19.5,0,13.1,10.2, 
26-Jul-18,0,0.8,0,19.1,0,14.5,10.9, 
27-Jul-18,0,21.1,0,17.5,0,11.2,7.1, 
28-Jul-18,0,0.3,0,16.2,0,11.1,7.5, 
29-Jul-18,0,6.7,0,16.6,0,10.1,7.9, 
30-Jul-18,0,5.9,0,16.8,0,12,11.1, 
31-Jul-18,0,6.3,0,15.6,0,11.5,12.2, 
01-Aug-18,0,13,0,17.2,0,12,12.1, 
02-Aug-18,0,1.3,0,18.9,0,14,11.5, 
03-Aug-18,0,0.5,0,18.5,0,13.1,12.6, 
04-Aug-18,4,0,0,17.6,0,12.5,12, 
05-Aug-18,0,2.9,0,17.1,0,12.2,11.5, 
06-Aug-18,0,0.6,0,16.3,0,10.1,9.5, 
07-Aug-18,0,3.4,0,16.8,0,11.3,10.1, 
08-Aug-18,0,2.4,0,15.8,0,10,9, 
09-Aug-18,0,8.1,0,16.5,0,9.1,10, 
10-Aug-18,0,0,0,16.1,0,7.5,7.5, 
11-Aug-18,0,4.6,0,17.9,0,7.2,6, 
12-Aug-18,0,0.9,0,17.1,0,12.2,10, 
13-Aug-18,0,5.9,0,16.6,0,11.6,11, 
14-Aug-18,0,4.1,0,16.9,0,10.2,9.9, 
15-Aug-18,0,6.4,0,16.5,0,14,12, 
16-Aug-18,0,14.9,0,16.1,0,12.2,7.5, 
17-Aug-18,0,9.1,0,16.6,0,12,7.9, 
18-Aug-18,0,18.2,0,17.1,0,13.6,11.8, 
19-Aug-18,0,2.2,0,17.9,0,14.6,12.5, 
20-Aug-18,0,0.6,0,18.3,0,13.6,12.1, 
21-Aug-18,0,17.7,0,16.2,0,13.5,11.8, 
22-Aug-18,0,17.9,0,17.3,0,12.2,10.5, 
23-Aug-18,0,2.4,0,15.5,0,10.5,8.3, 
24-Aug-18,0,1.1,0,16.1,0,10.3,9.3, 
25-Aug-18,0,8.7,0,17.1,0,10,9.1, 
26-Aug-18,0,3.2,0,16.3,0,12.1,8.1, 
27-Aug-18,0,0.7,0,16.6,0,12.5,8.3, 
28-Aug-18,0,6.1,0,16.2,0,11.1,8.2, 
29-Aug-18,0,0.3,0,16.1,0,9,7.4, 
30-Aug-18,0,0,0,17.5,0,9.8,7.1, 
31-Aug-18,0,1.6,0,18.3,0,11.5,9.3, 
01-Sep-18,0,0.7,0,18.1,0,11.2,10.1, 
02-Sep-18,0,1.2,0,17.5,0,9.8,8.7, 
03-Sep-18,0,0.3,0,16.9,0,10.1,7.7, 
04-Sep-18,0,0.3,0,16.6,0,12.1,9.7, 
05-Sep-18,0,7.3,0,16.9,0,11.1,8.2, 
06-Sep-18,0,0.3,0,17.2,0,11,9.1, 
07-Sep-18,0,2.5,0,15.1,0,8,5.8, 
08-Sep-18,0,8.5,0,16.3,0,11.2,7.9, 
09-Sep-18,0,1.5,0,16.1,0,11.1,7.6, 
10-Sep-18,0,10.1,0,15.1,0,10.9,7.1, 
11-Sep-18,0,0.5,0,15.2,0,9.9,7, 
12-Sep-18,0,1.5,0,15.5,0,9.8,6.9, 
13-Sep-18,0,5.4,0,16.3,0,8.9,8.9, 
14-Sep-18,0,3.5,0,15.2,0,11.1,8, 
15-Sep-18,0,3.4,0,15.9,0,12,9.3, 
16-Sep-18,0,1.7,0,16.5,0,12.5,10.5, 
17-Sep-18,0,35.3,0,18.7,0,10.1,8.8, 
18-Sep-18,0,19.1,0,16.8,0,9.2,8.3, 
19-Sep-18,0,1.9,0,15.5,0,8.3,8.1, 
20-Sep-18,0,4.5,0,12.8,0,10.1,9.9, 
21-Sep-18,0,0.6,0,14,0,9.3,8.1, 
22-Sep-18,4,0,0,14.5,0,8.9,7.5, 
23-Sep-18,0,0.3,0,13,0,7.1,5.3, 
24-Sep-18,4,0,0,14.9,0,7,2.9, 
25-Sep-18,0,16.4,0,15.7,0,11.6,10.5, 
26-Sep-18,0,0.3,0,16.3,0,12.2,11.6, 
27-Sep-18,0,1.1,0,15.6,0,10.8,10.1, 
28-Sep-18,0,0,0,15.1,0,7,5.5, 
29-Sep-18,0,0.9,0,15,0,5,3, 
30-Sep-18,0,0.4,0,14.1,0,10.2,9.5, 
01-Oct-18,0,4.8, , , , , , 
02-Oct-18,0,0.5, , , , , , 
03-Oct-18,0,0.9, , , , , , 
04-Oct-18,0,1.5, , , , , , 
05-Oct-18,0,2.6, , , , , , 
06-Oct-18,0,4.6, , , , , , 
07-Oct-18,0,17.9, , , , , , 
08-Oct-18,0,52.3, , , , , , 
09-Oct-18,0,14.9, , , , , , 
10-Oct-18,0,3.5, , , , , , 
11-Oct-18,0,12.5, , , , , , 
12-Oct-18,0,3.1, , , , , , 
13-Oct-18,0,3.7, , , , , , 
14-Oct-18,0,0.3, , , , , , 
15-Oct-18,0,3.4, , , , , , 
16-Oct-18,0,1.6, , , , , , 
17-Oct-18,0,0, , , , , , 
18-Oct-18,0,2.2, , , , , , 
19-Oct-18,0,1.9, , , , , , 
20-Oct-18,0,9.1, , , , , , 
21-Oct-18,0,0.4, , , , , , 
22-Oct-18,4,0, , , , , , 
23-Oct-18,0,0, , , , , , 
24-Oct-18,4,0, , , , , , 
25-Oct-18,0,2.4, , , , , , 
26-Oct-18,0,9.3, , , , , , 
27-Oct-18,0,3.1, , , , , , 
28-Oct-18,0,0.3, , , , , , 
29-Oct-18,0,1.2, , , , , , 
30-Oct-18,0,9.6, , , , , , 
31-Oct-18,0,4.4, , , , , , 
01-Nov-18,0,0.4,0,10.5,0,3.2,0.4, 
02-Nov-18,0,27.4,0,14.3,0,0.6,-1, 
03-Nov-18,0,0.9,0,14.9,0,6.5,4, 
04-Nov-18,0,2.1,0,12.4,0,7,5.1, 
05-Nov-18,0,1.2,0,10.4,0,5,4.5, 
06-Nov-18,0,5.4,0,11.2,0,6.7,3.5, 
07-Nov-18,0,4.6,0,11.3,0,4.4, , 
08-Nov-18,0,9.6,0,11,0,7.5, , 
09-Nov-18,0,7.6,0,11,0,6.6, , 
10-Nov-18,0,2.3,0,10.7,0,5.6, , 
11-Nov-18,0,7.4,0,11.8,0,4.2, , 
12-Nov-18,0,2.5,0,10.5,0,5.8, , 
13-Nov-18,0,19.2,0,14.5,0,6.3, , 
14-Nov-18,0,15.1,0,15.4,0,8.9, , 
15-Nov-18,0,4.5,0,11.6,0,10.1, , 
16-Nov-18,4,0,0,13.6,0,5.5,3.1, 
17-Nov-18,0,0,0,14.1,0,10.3,8.5, 
18-Nov-18,0,0,0,10.8,0,6.5,3.5, 
19-Nov-18,0,0,0,12,0,3.5,0, 
20-Nov-18,0,2.2,0,7.8,0,5.5,3.5, 
21-Nov-18,0,2.1,0,7.2,0,3.3,0.5, 
22-Nov-18,0,0,0,8.2,0,4.6,3.1, 
23-Nov-18,0,0.2,0,7.6,0,3.9,-0.3, 
24-Nov-18,0,0,0,9.2,0,3,-0.2, 
25-Nov-18,0,0,0,8.5,0,2.2,-1, 
26-Nov-18,0,7.1,0,10.5,0,3,2, 
27-Nov-18,0,8.9,0,13.9,0,5,2.6, 
28-Nov-18,0,12,0,13,0,6.1,4.2, 
29-Nov-18,0,4.8,0,9.5,0,5.5,4.2, 
30-Nov-18,0,2.8,0,7.2,0,5.1,2.2, 
01-Dec-18,0,3,0,8.2,0,5.9,4.1, 
02-Dec-18,0,8,0,10.3,0,5.3,2.1, 
03-Dec-18,0,0.8,0,8.6,0,1.8,-2.1, 
04-Dec-18,0,6.1,0,7.4,0,2.1,0, 
05-Dec-18,0,7.9,0,12.1,0,3.8,1.5, 
06-Dec-18,0,3.2,0,11.8,0,5.5,3.1, 
07-Dec-18,0,3.7,0,9.5,0,5.1,3.5, 
08-Dec-18,0,6.5,0,10.7,0,6.8,5.3, 
09-Dec-18,0,0.8,0,9.2,0,5.1,0, 
10-Dec-18,0,0,0,11,0,3.5,2.1, 
11-Dec-18,0,5.9,0,10.3,0,5.9,3.5, 
12-Dec-18,0,2.6,0,8.4,0,4.9,3.3, 
13-Dec-18,0,1.6,0,7.6,0,5.8,3.9, 
14-Dec-18,0,26.1,0,10.2,0,8.3,5.5, 
15-Dec-18,0,19.2,0,11.9,0,7.1,3.5, 
16-Dec-18,0,3.4,0,8.5,0,5,2.1, 
17-Dec-18,0,25.1,0,12,0,5.2,3.6, 
18-Dec-18,0,14.2,0,8.3,0,8.1,5.5, 
19-Dec-18,0,6.2,0,7.4,0,5.5,5.1, 
20-Dec-18,0,6.4,0,8.8,0,5,4.5, 
21-Dec-18,0,6.7,0,8.7,0,6,4.1, 
22-Dec-18,0,3.6,0,8.5,0,5,2.1, 
23-Dec-18,0,0.2,0,8,0,4.9,2, 
24-Dec-18,0,4.5,0,10.5,0,5.5,3.5, 
25-Dec-18,0,0.4,0,12.2,0,7.8,5.8, 
26-Dec-18,4,0,0,11,0,10.1,8.5, 
27-Dec-18,0,3.4,0,11.4,0,7.5,2.1, 
28-Dec-18,0,2,0,12.3,0,7.1,4.1, 
29-Dec-18,0,4.2,0,12.1,0,8.8,4.4, 
30-Dec-18,0,0.5,0,12.1,0,8.5,8.1, 
31-Dec-18,0,2.6,0,10.8,0,9.2,7.5, 
01-Jan-19,0,5.1,4, ,0,7.5,6.2, 
02-Jan-19,0,0,4, ,0,6.6,5, 
03-Jan-19,4,0,4, ,0,6.5,4.7, 
04-Jan-19,0,0,4, ,0,5.5,2.5, 
05-Jan-19,0,6.2,4, ,0,5,3.6, 
06-Jan-19,0,2.9,4, ,0,6.8,6.5, 
07-Jan-19,0,0.5,4, ,0,9.4,7.4, 
08-Jan-19,0,0.9,4, ,0,7.1,5.2, 
09-Jan-19,0,3.3,4, ,0,7,5.1, 
10-Jan-19,1,0.6,4, ,0,8,6, 
11-Jan-19,1,1.5,4, ,0,7.2,6.5, 
12-Jan-19,0,0.3,4, ,0,7.5,7, 
13-Jan-19,0,0.4,4, ,0,9.1,6.9, 
14-Jan-19,0,0.3,4, ,0,6.8,5.5, 
15-Jan-19,0,6.1,4, ,0,7.1,4.8, 
16-Jan-19,0,4.1,4, ,0,2.3,0, 
17-Jan-19,0,1.8,4, ,0,2.1,0.2, 
18-Jan-19,0,10.1,4, ,0,1.7,-0.2, 
19-Jan-19,0,4.8,4, ,0,5.3,4.1, 
20-Jan-19,0,0.8,4, ,0,5.2,2.5, 
21-Jan-19,0,12.3,4, ,0,2.2,0.3, 
22-Jan-19,0,3.9,4, ,0,1.9,0, 
23-Jan-19,0,6.8,4, ,0,2.5,0.1, 
24-Jan-19,0,0.8,4, ,0,5.3,5.1, 
25-Jan-19,0,7.3,4, ,0,10,7.1, 
26-Jan-19,0,4.6,4, ,0,8,5.8, 
27-Jan-19,0,4.7,4, ,0,2.2,0, 
28-Jan-19,0,7.5,4, ,0,1.4,0, 
29-Jan-19,0,6.3,4, ,0,0,-2, 
30-Jan-19,0,4.7,4, ,0,1.5,-1.5, 
31-Jan-19,0,7.8,4, ,1,-1.5,-4, 
01-Feb-19,0,0.3,0,6.2,1,-1.5,-4, 
02-Feb-19,0,4.5,0,6.6,0,1,-1, 
03-Feb-19,0,13.4,0,8.2,0,0,-2.1, 
04-Feb-19,0,0.3,0,9.8,0,5.5,4.5, 
05-Feb-19,0,12.3,0,10.2,0,4.9,3, 
06-Feb-19,0,14.5,0,9.8,0,2.2,0, 
07-Feb-19,0,17.3,0,10.1,0,5.2,4.1, 
08-Feb-19,0,13.4,0,10,0,3.8,4, 
09-Feb-19,0,11.5,0,9.8,0,2.2,0, 
10-Feb-19,0,1.7,0,9.9,0,3.3,1, 
11-Feb-19,0,1.4,0,11.1,0,4,4.8, 
12-Feb-19,0,3.6,0,11.5,0,7.5,7.1, 
13-Feb-19,0,1.2,0,13.2,0,9.6,7.5, 
14-Feb-19,4,0,0,13.7,0,8.1,5.5, 
15-Feb-19,0,1.5,0,13,0,7.3,5.1, 
16-Feb-19,0,9.2,0,13,0,6.8,5.1, 
17-Feb-19,0,6.9,0,12.3,0,5.9,4, 
18-Feb-19,0,1.6,0,11.6,0,6.2,4.3, 
19-Feb-19,0,12.1,0,12.1,0,7.2,6.1, 
20-Feb-19,0,2.6,0,13.1,0,9.1,8.3, 
21-Feb-19,0,0.6,0,14.6,0,11,9.5, 
22-Feb-19,0,0.8,0,14.9,0,11.5,8.5, 
23-Feb-19,0,0,0,14.8,0,6.3,4.5, 
24-Feb-19,0,0.4,0,14,0,9,6, 
25-Feb-19,4,0,0,16.9,0,10.1,7.1, 
26-Feb-19,0,0,0,16.4,0,7.5,4.3, 
27-Feb-19,0,0.5,0,15,0,7.1,4.6, 
28-Feb-19,0,1.1,0,14.3,0,6.8,5.2, 
01-Mar-19,0,12.3, , , , , , 
02-Mar-19,0,9, , , , , , 
03-Mar-19,0,3.6, , , , , , 
04-Mar-19,0,15.1, , , , , , 
05-Mar-19,0,6.5, , , , , , 
06-Mar-19,0,1.1, , , , , , 
07-Mar-19,0,6.6, , , , , , 
08-Mar-19,1,9.6, , , , , , 
09-Mar-19,1,9.5, , , , , , 
10-Mar-19,0,2.3, , , , , , 
11-Mar-19,0,14.9, , , , , , 
12-Mar-19,0,3.3, , , , , , 
13-Mar-19,0,8.9, , , , , , 
14-Mar-19,0,6.7, , , , , , 
15-Mar-19,0,24.3, , , , , , 
16-Mar-19,0,4.6, , , , , , 
17-Mar-19,0,5.9, , , , , , 
18-Mar-19,0,2.3, , , , , , 
19-Mar-19,0,1.9, , , , , , 
20-Mar-19,0,1.7, , , , , , 
21-Mar-19,0,4.4, , , , , , 
22-Mar-19,0,0.5, , , , , , 
23-Mar-19,0,1.3, , , , , , 
24-Mar-19,0,0.2, , , , , , 
25-Mar-19,0,0, , , , , , 
26-Mar-19,0,0, , , , , , 
27-Mar-19,0,0, , , , , , 
28-Mar-19,0,0, , , , , , 
29-Mar-19,0,0.9, , , , , , 
30-Mar-19,0,0, , , , , , 
31-Mar-19,0,0, , , , , , 
01-Apr-19,0,7.3,0,10.9,0,4.1,0, 
02-Apr-19,0,7.1,0,7.2,0,2,0.5, 
03-Apr-19,0,2.7,0,8,0,3.2,1.5, 
04-Apr-19,0,1.8,0,9.9,0,2.8,1.2, 
05-Apr-19,0,0.3,0,12.1,0,5.3,4.1, 
06-Apr-19,0,0.5,0,13.1,0,3.5,2.2, 
07-Apr-19,0,0,0,14.4,0,6.3,3.9, 
08-Apr-19,0,0,0,13.9,0,7.5,5.2, 
09-Apr-19,0,0,0,13.7,0,4.6,2.1, 
10-Apr-19,0,0,0,14,0,6.2,5.1, 
11-Apr-19,4,0,0,14.9,0,5.6,3.7, 
12-Apr-19,0,0,0,14,0,7.1,4.9, 
13-Apr-19,0,11.6,0,13.1,0,4.7,3.9, 
14-Apr-19,0,1.7,0,7.5,0,4.1,3.3, 
15-Apr-19,0,2.7,0,12.7,0,3.7,3.2, 
16-Apr-19,4,0,0,14.1,0,6.7,4.4, 
17-Apr-19,0,0,0,14.5,0,7.9,5.1, 
18-Apr-19,0,0,0,17.9,0,7.8,5.5, 
19-Apr-19,0,0,0,19.1,0,8.5,8.5, 
20-Apr-19,4,0,0,18,0,10.1,9, 
21-Apr-19,0,0.2,0,17.6,0,11.2,7.1, 
22-Apr-19,0,0,0,21.1,0,10.2,8.6, 
23-Apr-19,0,0.3,0,20.3,0,11.1,9.6, 
24-Apr-19,0,14.7,0,14.8,0,11.5,8.5, 
25-Apr-19,0,2,0,16.1,0,7.5,5.1, 
26-Apr-19,0,5.2,0,11.1,0,5.1,3.6, 
27-Apr-19,0,1.9,0,11.9,0,6.3,4.6, 
28-Apr-19,4,0,0,14.4,0,7.5,6.7, 
29-Apr-19,0,4.6,0,14.8,0,8.7,6.7, 
30-Apr-19,0,0.9,0,13.7,0,6.5,3.8, 
01-May-19,0,2.4,0,11,0,8.3,5.6, 
02-May-19,0,0,0,13.9,0,8.5,6.6, 
03-May-19,0,0.3,0,13.5,0,4.4,0.9, 
04-May-19,0,0,0,12,0,4.8,2.7, 
05-May-19,0,0,0,12.5,0,1.5,-0.5, 
06-May-19,0,0,0,12.9,0,5.5,3.5, 
07-May-19,0,0.3,0,13,0,6.1,3, 
08-May-19,0,0,0,12.5,0,7,2.6, 
09-May-19,0,0,0,11.5,0,5.5,3.5, 
10-May-19,0,3.2,0,11.9,0,3.7,2.3, 
11-May-19,0,0,0,13,0,4.1,2, 
12-May-19,4,0,0,17.2,0,4.7,1.7, 
13-May-19,0,0,0,20,0,8.8,5.5, 
14-May-19,0,0,0,20.4,0,10.3,10.4, 
15-May-19,0,0.1,0,20.4,0,10.3,7.6, 
16-May-19,0,2.6,0,16.6,0,10.5,8.5, 
17-May-19,4,0,4, ,0,9.2,6, 
18-May-19,4,0,0,16.5,0,9.9,5.6, 
19-May-19,0,0,0,16,0,9.5,7.3, 
20-May-19,0,0,0,15.1,0,7.9,4.5, 
21-May-19,0,0,0,16,0,4.3,1.5, 
22-May-19,0,1.3,0,16.9,0,7.9,4.8, 
23-May-19,0,0.5,0,16.2,0,10.9,9.5, 
24-May-19,0,1.1,0,16,0,11.6,7.5, 
25-May-19,0,15.2,0,14.1,0,11.6,8.4, 
26-May-19,0,1.7,0,14.5,0,10.1,6, 
27-May-19,0,3,0,14.4,0,7.7,3.5, 
28-May-19,0,3.9,0,14.7,0,8.8,7.3, 
29-May-19,0,16.1,0,14.1,0,9,6.2, 
30-May-19,0,23.5,0,14.2,0,10,8.5, 
31-May-19,0,14.5,0,15.8,0,13.4,12, 
01-Jun-19,0,7.9,0,17.3,0,11.4,10.2, 
02-Jun-19,0,3.4,0,14.3,0,10.7,8.7, 
03-Jun-19,0,0.4,0,14.5,0,7,4.1, 
04-Jun-19,0,1.1,0,14,0,8.1,5, 
05-Jun-19,0,10.2,0,13,0,7.3,4.5, 
06-Jun-19,0,1.9,0,12.9,0,7.7,3.5, 
07-Jun-19,0,1.5,0,13.6,0,8,4.8, 
08-Jun-19,0,5.7,0,14.1,0,9.3,7.1, 
09-Jun-19,0,0.9,0,14.4,0,7.5,5, 
10-Jun-19,4,0,0,16,0,7.4,2.5, 
11-Jun-19,0,0.3,0,13.8,0,8.5,6.9, 
12-Jun-19,0,0,0,14.6,0,9.5,6.7, 
13-Jun-19,0,0.7,0,14.3,0,6.3,3.5, 
14-Jun-19,0,1.9,0,13.3,0,7.1,3.8, 
15-Jun-19,0,0,0,14.9,0,7.8,5.4, 
16-Jun-19,0,11.7,0,14.4,0,9.6,7.8, 
17-Jun-19,0,0.5,0,15.2,0,10.1,7.1, 
18-Jun-19,0,1.2,0,16.3,0,10.2,7.3, 
19-Jun-19,0,1.9,0,16,0,8.5,5.8, 
20-Jun-19,4,0,0,15.5,0,7.2,5.5, 
21-Jun-19,0,0.3,0,17,0,9.7,6.2, 
22-Jun-19,0,1.3,0,19.4,0,10.9,9.2, 
23-Jun-19,0,14.2,0,18.6,0,11.5,8.8, 
24-Jun-19,0,0,0,18.5,0,10,6.1, 
25-Jun-19,0,0.1,0,18.3,0,12.4,9.6, 
26-Jun-19,0,0,0,17.4,0,10.3,6.7, 
27-Jun-19,0,0,0,21.5,0,14.1,12.1, 
28-Jun-19,0,0,0,24.5,0,15,11.5, 
29-Jun-19,0,1.5,0,21,0,12.6,10.3, 
30-Jun-19,0,0.1,0,16.6,0,12.8,9, 
01-Jul-19,0,0,0,16.1,0,12.2,8.6, 
02-Jul-19,0,0,0,16.2,0,12.6,10.1, 
03-Jul-19,0,0,0,18.5,0,9.3,7.2, 
04-Jul-19,0,0.7,0,17.2,0,12.1,10.2, 
05-Jul-19,0,2.7,0,16.7,0,13.5,8.8, 
06-Jul-19,0,0,0,18.5,0,8.5,6.7, 
07-Jul-19,0,0.3,0,18.6,0,12,8.7, 
08-Jul-19,0,2.3,0,19.3,0,14.4,10.4, 
09-Jul-19,0,3.8,0,19.5,0,15.4,12.9, 
10-Jul-19,0,4.1,0,18.6,0,13,10.2, 
11-Jul-19,0,0.9,0,19.5,0,13.1,11.5, 
12-Jul-19,0,0,0,17.8,0,13.5,8.9, 
13-Jul-19,0,0,0,18.8,0,12.9,10.8, 
14-Jul-19,0,0,0,22.6,0,13.8,11.5, 
15-Jul-19,4,0,0,21.5,0,14.1,8.9, 
16-Jul-19,0,13.9,0,18.6,0,13.4,11.2, 
17-Jul-19,0,3.1,0,18.5,0,12.1,9.6, 
18-Jul-19,0,0.6,0,17.6,0,12.3,8.5, 
19-Jul-19,0,10.4,0,17.2,0,12.2,9.1, 
20-Jul-19,0,0.6,0,18.3,0,13.1,11.2, 
21-Jul-19,0,27.1,0,20.2,0,15.1,12.2, 
22-Jul-19,0,0.6,0,21,0,15.1,13, 
23-Jul-19,0,5.5,0,21.6,0,15.7,10, 
24-Jul-19,0,10.1,0,20.5,0,15.5,13.8, 
25-Jul-19,0,16.7,0,23.1,0,15,13.5, 
26-Jul-19,0,1.6,0,19.5,0,12.3,11.2, 
27-Jul-19,1,1.6,0,19.2,0,10.5,7.5, 
28-Jul-19,1,1.7,0,17.5,0,11.2,8.1, 
29-Jul-19,0,1,0,17.8,0,11.5,9.8, 
30-Jul-19,0,0.5,0,16.5,0,10.5,8.8, 
31-Jul-19,0,0.6,0,17.2,0,11.9,9.1, 
01-Aug-19,4,0,0,20,0,11.2,8.5, 
02-Aug-19,4,0,0,23.3,0,10.8,8.1, 
03-Aug-19,0,1.8,0,20,0,14.2,12.6, 
04-Aug-19,0,12.7,0,20.3,0,12.1,6.7, 
05-Aug-19,0,14.1,0,17.6,0,11.9,9.7, 
06-Aug-19,0,3.7,0,18,0,12.4,8.1, 
07-Aug-19,0,0.1,0,18.1,0,13.9,9.3, 
08-Aug-19,0,5.9,0,20.2,0,13.8,9.6, 
09-Aug-19,0,1.6,0,22,0,15.4,10.1, 
10-Aug-19,0,2.1,0,17.4,0,12,6.9, 
11-Aug-19,0,1.6,0,16.4,0,11.1,8.9, 
12-Aug-19,0,0.7,0,16.5,0,10.3,10.5, 
13-Aug-19,0,2,0,16.7,0,8.5,6, 
14-Aug-19,0,0.9,0,18.5,0,12.6,8.5, 
15-Aug-19,0,13,0,17.6,0,14.8,9.9, 
16-Aug-19,0,2.9,0,18.5,0,11.3,6.8, 
17-Aug-19,0,7.1,0,17.2,0,12,6.8, 
18-Aug-19,1,4.9,0,17.5,0,11.5,6.5, 
19-Aug-19,1,3.8,0,17.1,0,11.2,8.5, 
20-Aug-19,0,4.2,0,17.6,0,11.5,6.8, 
21-Aug-19,0,21.8,0,17.5,0,12.5,8.6, 
22-Aug-19,0,0.8,0,17.3,0,13.5,10.1, 
23-Aug-19,0,0.1,0,18,0,14.7,8.6, 
24-Aug-19,0,0.1,0,18,0,14,9.3, 
25-Aug-19,4,0,0,17.1,0,12.2,9.9, 
26-Aug-19,0,17.2,0,17.4,0,12.5,10.5, 
27-Aug-19,0,23.3,0,16.4,0,10.2,8.1, 
28-Aug-19,0,7.9,0,17.3,0,12.2,10.1, 
29-Aug-19,0,13.1,0,17.5,0,10.5,10, 
30-Aug-19,0,47.1,0,17.4,0,12.4,10.6, 
31-Aug-19,0,4.9,0,17.2,0,10.1,5.5, 
01-Sep-19,0,1.1,0,16.1,0,12.2,9.1, 
02-Sep-19,0,5.5,0,17,0,13.4,8.6, 
03-Sep-19,0,3.3,0,16.2,0,11.2,8.3, 
04-Sep-19,0,0.3,0,16.5,0,10.8,7.9, 
05-Sep-19,0,2.2,0,16,0,13,8.1, 
06-Sep-19,4,0,0,16.3,0,11.5,5.8, 
07-Sep-19,0,0.3,0,16,0,8.6,5.6, 
08-Sep-19,0,12.6,0,16.8,0,7.8,4.6, 
09-Sep-19,4,0,0,15.5,0,10,7.1, 
10-Sep-19,0,15.9,0,16.3,0,9.8,7.8, 
11-Sep-19,0,6.1,0,16.7,0,10.5,8.6, 
12-Sep-19,0,0.6,0,17,0,10.1,7, 
13-Sep-19,0,0,0,16.6,0,11.1,7.3, 
14-Sep-19,0,7.3,0,16.5,0,10.2,7.5, 
15-Sep-19,0,2.7,0,13.5,0,10.1,7.8, 
16-Sep-19,4,0,0,15.5,0,10.2,4.1, 
17-Sep-19,0,0,0,17.4,0,7.5,5, 
18-Sep-19,0,0,0,17.6,0,7.9,4.5, 
19-Sep-19,0,0,0,20.1,0,11.3,5.5, 
20-Sep-19,0,0,0,20.4,0,10.5,5, 
21-Sep-19,0,5,0,19.3,0,11.9,8.4, 
22-Sep-19,0,0.2,0,16,0,10.5,8.3, 
23-Sep-19,0,3.9,0,16.5,0,11.8,8.9, 
24-Sep-19,0,1.3,0,17.2,0,13.1,8.8, 
25-Sep-19,0,12.1,0,15.5,0,12,6, 
26-Sep-19,0,8,0,15.3,0,10.3,7.1, 
27-Sep-19,0,12.4,0,15.7,0,11.2,7.7, 
28-Sep-19,0,2.4,0,15.6,0,11.9,6.1, 
29-Sep-19,4,0,0,16,0,7.5,5.1, 
30-Sep-19,0,4.6,0,13.8,0,10.8,4.9, 
01-Oct-19,1,0.1,0,13.8,0,10,7.4, 
02-Oct-19,1,0.1,0,13,0,7.8,5, 
03-Oct-19,1,14.7,0,15,0,8,6, 
04-Oct-19,1,1.2,0,16.1,0,10,8.1, 
05-Oct-19,1,2.2,0,15.5,0,10.1,8.4, 
06-Oct-19,0,4.7,0,15,0,10.5,4.5, 
07-Oct-19,1,4,0,15.5,0,10.3,3.9, 
08-Oct-19,0,3.2,0,14.4,0,10.8,4.9, 
09-Oct-19,0,9.6,0,14.2,0,9.5,4.5, 
10-Oct-19,0,5.9,0,14.5,0,9.4,3.8, 
11-Oct-19,0,4.1,0,14.6,0,8.6,1.6, 
12-Oct-19,0,0.9,0,14,0,7,0.5, 
13-Oct-19,0,8,0,13.9,0,6.6,4.5, 
14-Oct-19,0,4.4,0,13.1,0,8.9,5.1, 
15-Oct-19,0,6,0,13,0,5.5,3.1, 
16-Oct-19,0,9.5,0,13.1,0,4.1,2.1, 
17-Oct-19,0,12.4,0,14.4,0,7.1,1, 
18-Oct-19,0,3.7,0,14,0,7.1,4.1, 
19-Oct-19,0,0.9,0,13.7,0,8,1.6, 
20-Oct-19,0,0,0,11.4,0,7.9,3.1, 
21-Oct-19,0,0.5,0,11.5,0,8.3,4.4, 
22-Oct-19,0,4.2,0,12.8,0,7,5.1, 
23-Oct-19,0,18.1,0,13.5,0,9.2,4.9, 
24-Oct-19,0,1.4,0,13.3,0,2.1,0, 
25-Oct-19,0,0.3,0,12.3,0,2.1,-3.1, 
26-Oct-19,0,1,0,12.1,0,4.7,2.2, 
27-Oct-19,0,0.9,0,11.9,0,2.1,-3.6, 
28-Oct-19,0,0,0,9.8,0,2.1,0, 
29-Oct-19,0,0,0,10,0,5,3.1, 
30-Oct-19,4,0,0,11.1,0,6.8,3.1, 
31-Oct-19,0,3.6,0,11.6,0,9.5,5.1, 
01-Nov-19,0,19.1, , , , , , 
02-Nov-19,0,12, , , , , , 
03-Nov-19,0,6.8, , , , , , 
04-Nov-19,0,1.5, , , , , , 
05-Nov-19,0,1.4, , , , , , 
06-Nov-19,0,8.5, , , , , , 
07-Nov-19,0,1.7, , , , , , 
08-Nov-19,0,14.1, , , , , , 
09-Nov-19,0,2.5, , , , , , 
